uri,author_handle,author_name,text,created_at,indexed_at,reply_count,repost_count,like_count,quote_count,bookmark_count,in_reply_to,in_reply_root,quotes
at://did:plc:moxr5wj3u5rwf25vgcemftvp/app.bsky.feed.post/3l4e223jijv2x,mbf.net.br,Mateus BF,"[ #clima de #eleições2024 ]

🗳️Tá chegando o dia 06/10!
Se vc ainda não sabe o q fazer pra ELEGER as pautas climáticas...

Além de verificar as dicas👆 no🧶 e o site votepeloclima.org

Q tal entender o q prefeito e vereadores da sua cidade podem E DEVEM fazer pelo clima? 

@infoamazonia.org explica👇",2024-09-17T12:40:54Z,2024-09-17T12:40:54Z,0,0,2,0,0,at://did:plc:moxr5wj3u5rwf25vgcemftvp/app.bsky.feed.post/3l3h2ipdyrq27,at://did:plc:moxr5wj3u5rwf25vgcemftvp/app.bsky.feed.post/3l34zmwwsy52c,NA
at://did:plc:tkepxleykbak6gfewwsnm6lf/app.bsky.feed.post/3l4damgp46v2s,pesquisasbr2.bsky.social,Pesquisas Brasil 🇧🇷,"Pesquisa: Eleição Municipal São Paulo 🇧🇷

🟩 Nunes (MDB)
🟨 Boulos (PSOL)
🟫 Marçal (PRTB)
🟦 Datena (PSDB)
🟥 Amaral (PSB)
🟧 Helena (NOVO)
⬜️ Outros

Vote neste link: pollie.app/nuks9

#SãoPaulo #Eleições2024",2024-09-17T05:04:50Z,2024-09-17T05:04:50Z,0,0,1,0,0,at://did:plc:tuj6ftlrhvk75sztq6rhnm6y/app.bsky.feed.post/3l4cxhaoopc2n,at://did:plc:tuj6ftlrhvk75sztq6rhnm6y/app.bsky.feed.post/3l4cxhaoopc2n,NA
at://did:plc:tkepxleykbak6gfewwsnm6lf/app.bsky.feed.post/3l4dam3g7wj2j,pesquisasbr2.bsky.social,Pesquisas Brasil 🇧🇷,"Pesquisa: Eleição Municipal São Paulo 🇧🇷

🟩 Nunes (MDB)
🟨 Boulos (PSOL)
🟫 Marçal (PRTB)
🟦 Datena (PSDB)
🟥 Amaral (PSB)
🟧 Helena (NOVO)
⬜️ Outros

Vote neste link: pollie.app/nuks9

#SãoPaulo #Eleições2024",2024-09-17T05:04:38Z,2024-09-17T05:04:38Z,0,0,1,0,0,at://did:plc:tuj6ftlrhvk75sztq6rhnm6y/app.bsky.feed.post/3l4cwzll7bv2j,at://did:plc:tuj6ftlrhvk75sztq6rhnm6y/app.bsky.feed.post/3l4cwzll7bv2j,NA
at://did:plc:tkepxleykbak6gfewwsnm6lf/app.bsky.feed.post/3l4dalkwttt2j,pesquisasbr2.bsky.social,Pesquisas Brasil 🇧🇷,"Pesquisa: Eleição Municipal São Paulo 🇧🇷

🟩 Nunes (MDB)
🟨 Boulos (PSOL)
🟫 Marçal (PRTB)
🟦 Datena (PSDB)
🟥 Amaral (PSB)
🟧 Helena (NOVO)
⬜️ Outros

Vote neste link: pollie.app/nuks9

#SãoPaulo #Eleições2024",2024-09-17T05:04:21Z,2024-09-17T05:04:21Z,0,0,1,0,0,at://did:plc:tuj6ftlrhvk75sztq6rhnm6y/app.bsky.feed.post/3l4cwr7v7qe2z,at://did:plc:tuj6ftlrhvk75sztq6rhnm6y/app.bsky.feed.post/3l4cwr7v7qe2z,NA
at://did:plc:tkepxleykbak6gfewwsnm6lf/app.bsky.feed.post/3l4dakwbrr42e,pesquisasbr2.bsky.social,Pesquisas Brasil 🇧🇷,"Pesquisa: Eleição Municipal São Paulo 🇧🇷

🟩 Nunes (MDB)
🟨 Boulos (PSOL)
🟫 Marçal (PRTB)
🟦 Datena (PSDB)
🟥 Amaral (PSB)
🟧 Helena (NOVO)
⬜️ Outros

Vote neste link: pollie.app/nuks9

#SãoPaulo #Eleições2024",2024-09-17T05:03:59Z,2024-09-17T05:03:59Z,0,0,1,0,0,at://did:plc:tuj6ftlrhvk75sztq6rhnm6y/app.bsky.feed.post/3l4cwjxj3gn2s,at://did:plc:tuj6ftlrhvk75sztq6rhnm6y/app.bsky.feed.post/3l4cwjxj3gn2s,NA
at://did:plc:tkepxleykbak6gfewwsnm6lf/app.bsky.feed.post/3l4dak4g3gb2n,pesquisasbr2.bsky.social,Pesquisas Brasil 🇧🇷,"Pesquisa: Eleição Municipal São Paulo 🇧🇷

🟩 Nunes (MDB)
🟨 Boulos (PSOL)
🟫 Marçal (PRTB)
🟦 Datena (PSDB)
🟥 Amaral (PSB)
🟧 Helena (NOVO)
⬜️ Outros

Vote neste link: pollie.app/nuks9

#SãoPaulo #Eleições2024",2024-09-17T05:03:32Z,2024-09-17T05:03:32Z,0,0,1,0,0,at://did:plc:tuj6ftlrhvk75sztq6rhnm6y/app.bsky.feed.post/3l4cwae66yg2h,at://did:plc:tuj6ftlrhvk75sztq6rhnm6y/app.bsky.feed.post/3l4cwae66yg2h,NA
at://did:plc:tkepxleykbak6gfewwsnm6lf/app.bsky.feed.post/3l4dajnovhg2t,pesquisasbr2.bsky.social,Pesquisas Brasil 🇧🇷,"Pesquisa: Eleição Municipal São Paulo 🇧🇷

🟩 Nunes (MDB)
🟨 Boulos (PSOL)
🟫 Marçal (PRTB)
🟦 Datena (PSDB)
🟥 Amaral (PSB)
🟧 Helena (NOVO)
⬜️ Outros

Vote neste link: pollie.app/nuks9

#SãoPaulo #Eleições2024",2024-09-17T05:03:17Z,2024-09-17T05:03:17Z,0,0,1,0,0,at://did:plc:tuj6ftlrhvk75sztq6rhnm6y/app.bsky.feed.post/3l4cw25acvs2v,at://did:plc:tuj6ftlrhvk75sztq6rhnm6y/app.bsky.feed.post/3l4cw25acvs2v,NA
at://did:plc:tkepxleykbak6gfewwsnm6lf/app.bsky.feed.post/3l4daitjsaz2g,pesquisasbr2.bsky.social,Pesquisas Brasil 🇧🇷,"Pesquisa: Eleição Municipal São Paulo 🇧🇷

🟩 Nunes (MDB)
🟨 Boulos (PSOL)
🟫 Marçal (PRTB)
🟦 Datena (PSDB)
🟥 Amaral (PSB)
🟧 Helena (NOVO)
⬜️ Outros

Vote neste link: pollie.app/nuks9

#SãoPaulo #Eleições2024",2024-09-17T05:02:49Z,2024-09-17T05:02:49Z,0,0,1,0,0,at://did:plc:tuj6ftlrhvk75sztq6rhnm6y/app.bsky.feed.post/3l4cvumqjv62u,at://did:plc:tuj6ftlrhvk75sztq6rhnm6y/app.bsky.feed.post/3l4cvumqjv62u,NA
at://did:plc:6yixbkhizd4h7byzv7vizdcd/app.bsky.feed.post/3l4d4ukgp3h2x,acervo-multi.bsky.social,Acervo Multimídia,"Mas, eu NUNCA vou esquecer a postura do Datena durante a pandemia, quem o Datena apoiou, da minha parte, SEM CHANCE de ""estamos com o Datena"" ....

#Eleições2024

noticiasdatv.uol.com.br/noticia/tele...",2024-09-17T04:01:56Z,2024-09-17T03:58:51Z,1,0,1,0,0,at://did:plc:cpafsfq3bwvpmob73bn74yur/app.bsky.feed.post/3l4d2t6c55l2x,at://did:plc:cpafsfq3bwvpmob73bn74yur/app.bsky.feed.post/3l4d2t6c55l2x,NA
at://did:plc:6yixbkhizd4h7byzv7vizdcd/app.bsky.feed.post/3l4cuksy42i27,acervo-multi.bsky.social,Acervo Multimídia,"PENA o povo brasileiro não se cansar desses políticos EGOCÊNTRICOS, INSUPORTÁVEIS, MARRENTOS, BRIGUENTOS (TUDO É P#RR@D@), encaramos uma pandemia q não tá 100% resolvida, estamos CHEIOS DE PROBLEMAS, esses FDP's tinham q PERDER #Eleições2024, já q ficarão IMPUNES.

O 🚮🇧🇷 BRASIL 🇧🇷🚮 É UM LIXO🗑🗑🗑🗑🗑!!!!",2024-09-17T01:33:19Z,2024-09-17T01:30:14Z,0,0,0,0,0,at://did:plc:ss7zmsfvuw5wwxefvz5flgbb/app.bsky.feed.post/3l4befhysd62e,at://did:plc:ss7zmsfvuw5wwxefvz5flgbb/app.bsky.feed.post/3l4befhysd62e,NA
at://did:plc:6yixbkhizd4h7byzv7vizdcd/app.bsky.feed.post/3l4ctwyib5n2x,acervo-multi.bsky.social,Acervo Multimídia,"PENA o povo brasileiro não se cansar desses políticos EGOCÊNTRICOS, INSUPORTÁVEIS, MARRENTOS, BRIGUENTOS (TUDO É P#RR@D@), encaramos uma pandemia q não tá 100% resolvida, estamos CHEIOS DE PROBLEMAS, esses FDP's tinham q PERDER #Eleições2024, já q ficarão IMPUNES.

O 🚮🇧🇷 BRASIL 🇧🇷🚮 É UM LIXO🗑🗑🗑🗑🗑!!!!",2024-09-17T01:22:13Z,2024-09-17T01:19:08Z,0,0,0,0,0,at://did:plc:ssvr5qfezxu2qbxspqkfy22i/app.bsky.feed.post/3l4chcbmall2u,at://did:plc:ssvr5qfezxu2qbxspqkfy22i/app.bsky.feed.post/3l4chcbmall2u,NA
at://did:plc:b6xtxubgh56ze6bur4n57nw4/app.bsky.feed.post/3l4cp6adbzw2v,jumacosta.bsky.social,Juma Costa,"#deolhonosruralistas
#eleicoes2024
#queimadas
#emergenciasclimaticas
#saudepublica
#SaoPaulo
#brasilia
#amazonia
#povosoriginarios
#povosdafloresta",2024-09-16T23:53:22Z,2024-09-16T23:53:22Z,1,0,0,0,0,at://did:plc:b6xtxubgh56ze6bur4n57nw4/app.bsky.feed.post/3l4cori4ktp2v,at://did:plc:b6xtxubgh56ze6bur4n57nw4/app.bsky.feed.post/3l4cori4ktp2v,NA
at://did:plc:25vahvfq4fk5y4f6b7nf6ruv/app.bsky.feed.post/3l4cn7hh3xa2i,brasilfato.bsky.social,Brasil de Fato,Acompanhe as #eleições2024 no #BrasildeFato 📲 bdf.onl/b/CfSV,2024-09-16T23:18:35Z,2024-09-16T23:18:35Z,0,0,4,0,0,at://did:plc:25vahvfq4fk5y4f6b7nf6ruv/app.bsky.feed.post/3l4cn7bbdwf2w,at://did:plc:25vahvfq4fk5y4f6b7nf6ruv/app.bsky.feed.post/3l4cn4w33oo2l,NA
at://did:plc:tkepxleykbak6gfewwsnm6lf/app.bsky.feed.post/3l4cbbeb25z2d,pesquisasbr2.bsky.social,Pesquisas Brasil 🇧🇷,"Pesquisa: Eleição Municipal São Paulo 🇧🇷

🟩 Nunes (MDB)
🟨 Boulos (PSOL)
🟫 Marçal (PRTB)
🟦 Datena (PSDB)
🟥 Amaral (PSB)
🟧 Helena (NOVO)
⬜️ Outros

Vote neste link: pollie.app/nuks9

#SãoPaulo #Eleições2024",2024-09-16T19:43:52Z,2024-09-16T19:43:52Z,0,0,1,0,0,at://did:plc:tuj6ftlrhvk75sztq6rhnm6y/app.bsky.feed.post/3l4ca3rijei23,at://did:plc:tuj6ftlrhvk75sztq6rhnm6y/app.bsky.feed.post/3l4ca3rijei23,NA
at://did:plc:oiytk54p7dapignhy5uopr5b/app.bsky.feed.post/3l4comslj5o2m,edcruz.bsky.social,Edcruz,"Rapaz! Após cadeirada do Datena no ladrão de bancos, Guilherme Boulos, Tabata Amaral e Ricardo Nunes mandaram mensagens de solidariedade para a …….. CADEIRA.

Certíssimo!🤣

#eleicoes2024 #brasil",2024-09-16T19:43:50Z,2024-09-16T19:43:50Z,0,0,4,0,0,at://did:plc:ut56ijevus2ct7iajvoqytha/app.bsky.feed.post/3l4cohf7xtb2x,at://did:plc:ut56ijevus2ct7iajvoqytha/app.bsky.feed.post/3l4cohf7xtb2x,NA
at://did:plc:tkepxleykbak6gfewwsnm6lf/app.bsky.feed.post/3l4cbauzyuu2g,pesquisasbr2.bsky.social,Pesquisas Brasil 🇧🇷,"Pesquisa: Eleição Municipal São Paulo 🇧🇷

🟩 Nunes (MDB)
🟨 Boulos (PSOL)
🟫 Marçal (PRTB)
🟦 Datena (PSDB)
🟥 Amaral (PSB)
🟧 Helena (NOVO)
⬜️ Outros

Vote neste link: pollie.app/nuks9

#SãoPaulo #Eleições2024",2024-09-16T19:43:36Z,2024-09-16T19:43:36Z,0,0,1,0,0,at://did:plc:tuj6ftlrhvk75sztq6rhnm6y/app.bsky.feed.post/3l4c7m7r4ft2t,at://did:plc:tuj6ftlrhvk75sztq6rhnm6y/app.bsky.feed.post/3l4c7m7r4ft2t,NA
at://did:plc:tkepxleykbak6gfewwsnm6lf/app.bsky.feed.post/3l4cbag2v5b2d,pesquisasbr2.bsky.social,Pesquisas Brasil 🇧🇷,"Pesquisa: Eleição Municipal São Paulo 🇧🇷

🟩 Nunes (MDB)
🟨 Boulos (PSOL)
🟫 Marçal (PRTB)
🟦 Datena (PSDB)
🟥 Amaral (PSB)
🟧 Helena (NOVO)
⬜️ Outros

Vote neste link: pollie.app/nuks9

#SãoPaulo #Eleições2024",2024-09-16T19:43:21Z,2024-09-16T19:43:21Z,1,0,1,0,0,at://did:plc:tuj6ftlrhvk75sztq6rhnm6y/app.bsky.feed.post/3l4c7f5hpbk2x,at://did:plc:tuj6ftlrhvk75sztq6rhnm6y/app.bsky.feed.post/3l4c7f5hpbk2x,NA
at://did:plc:tkepxleykbak6gfewwsnm6lf/app.bsky.feed.post/3l4c7g2pfqo2j,pesquisasbr2.bsky.social,Pesquisas Brasil 🇧🇷,"Pesquisa: Eleição Municipal São Paulo 🇧🇷

🟩 Nunes (MDB)
🟨 Boulos (PSOL)
🟫 Marçal (PRTB)
🟦 Datena (PSDB)
🟥 Amaral (PSB)
🟧 Helena (NOVO)
⬜️ Outros

Vote neste link: pollie.app/nuks9

#SãoPaulo #Eleições2024",2024-09-16T19:10:43Z,2024-09-16T19:10:43Z,0,0,0,0,0,at://did:plc:tuj6ftlrhvk75sztq6rhnm6y/app.bsky.feed.post/3l4c6uvy4hc27,at://did:plc:tuj6ftlrhvk75sztq6rhnm6y/app.bsky.feed.post/3l4c6uvy4hc27,NA
at://did:plc:tkepxleykbak6gfewwsnm6lf/app.bsky.feed.post/3l4c7fmsnmm2g,pesquisasbr2.bsky.social,Pesquisas Brasil 🇧🇷,"Pesquisa: Eleição Municipal São Paulo 🇧🇷

🟩 Nunes (MDB)
🟨 Boulos (PSOL)
🟫 Marçal (PRTB)
🟦 Datena (PSDB)
🟥 Amaral (PSB)
🟧 Helena (NOVO)
⬜️ Outros

Vote neste link: pollie.app/nuks9

#SãoPaulo #Eleições2024",2024-09-16T19:10:28Z,2024-09-16T19:10:28Z,0,0,0,0,0,at://did:plc:tuj6ftlrhvk75sztq6rhnm6y/app.bsky.feed.post/3l4c6kbpzr32b,at://did:plc:tuj6ftlrhvk75sztq6rhnm6y/app.bsky.feed.post/3l4c6kbpzr32b,NA
at://did:plc:gypy72mtxjne37ry762ba6gz/app.bsky.feed.post/3l4c3rrqbcd2x,sallusantos.bsky.social,Sallu santos,"Agora o político que promete e entrega mais do que prometeu, tá errado. #eleiçoes2024",2024-09-16T18:06:42Z,2024-09-16T18:06:42Z,0,0,0,0,0,at://did:plc:gq6qqftzxve3tveptjapt2yr/app.bsky.feed.post/3l4btqndks72p,at://did:plc:gq6qqftzxve3tveptjapt2yr/app.bsky.feed.post/3l4btqndks72p,NA
at://did:plc:lwmlcxhouqyexc2v5ez7pwh7/app.bsky.feed.post/3l4bzrll6to2i,geraldopost.bsky.social,Geraldo Jr,"Nova pesquisa institutos Datafolha e Quaest 

Nunes 24%
Boçal 23
Boulos 21%
Datena 8%
Tabata 8%

#eleições2024  #eleições #eleiçõessp",2024-09-16T17:30:49Z,2024-09-16T17:30:49Z,0,0,0,0,0,at://did:plc:lwmlcxhouqyexc2v5ez7pwh7/app.bsky.feed.post/3l4bzlvznc32d,at://did:plc:lwmlcxhouqyexc2v5ez7pwh7/app.bsky.feed.post/3l4bzdmiqrm2w,NA
at://did:plc:lwmlcxhouqyexc2v5ez7pwh7/app.bsky.feed.post/3l4bzlvznc32d,geraldopost.bsky.social,Geraldo Jr,O boçal brigando com Datena que está em quarto lugar? Não acham que tem algo estranho aí? #eleições2024 #eleiçõesSP #eleições,2024-09-16T17:27:39Z,2024-09-16T17:27:39Z,1,0,0,0,0,at://did:plc:lwmlcxhouqyexc2v5ez7pwh7/app.bsky.feed.post/3l4bzdmiqrm2w,at://did:plc:lwmlcxhouqyexc2v5ez7pwh7/app.bsky.feed.post/3l4bzdmiqrm2w,NA
at://did:plc:25vahvfq4fk5y4f6b7nf6ruv/app.bsky.feed.post/3l4bzfmeotc2t,brasilfato.bsky.social,Brasil de Fato,Acompanhe as #eleições2024 no #BrasildeFato 📲 bdf.onl/f/iTHv,2024-09-16T17:24:10Z,2024-09-16T17:24:09Z,0,0,9,0,0,at://did:plc:25vahvfq4fk5y4f6b7nf6ruv/app.bsky.feed.post/3l4bzewum5q2j,at://did:plc:25vahvfq4fk5y4f6b7nf6ruv/app.bsky.feed.post/3l4byzc3a5g26,NA
at://did:plc:66d4myypwtzbuvibzvhskqcj/app.bsky.feed.post/3l4bsrg3d6a27,beto1berto.bsky.social,Beto,"Não defendo violência gratuita, mas contra o fascismo não há diálogo e o Datena mostrou isso. Lembrem-se das eleições aqui e de Trump nos EUA, e agora surge o LaMarçal em SP.
#Democracia #Eleições2024 #TchuTchucaDoPCC #LaMarçal #MarçalMentiroso #MarçalMimizento #Mimizento #Flopou #Cadeira #Cadeirada",2024-09-16T15:25:23Z,2024-09-16T15:25:23Z,1,0,1,0,0,at://did:plc:h2tsorgucthlixkpiolp73qp/app.bsky.feed.post/3l4bmf7qlmp2f,at://did:plc:h2tsorgucthlixkpiolp73qp/app.bsky.feed.post/3l4bmf7qlmp2f,NA
at://did:plc:66d4myypwtzbuvibzvhskqcj/app.bsky.feed.post/3l4bsqf62ox2h,beto1berto.bsky.social,Beto,"Não defendo violência gratuita, mas contra o fascismo não há diálogo e o Datena mostrou isso. Lembrem-se das eleições aqui e de Trump nos EUA, e agora surge o LaMarçal em SP.
#Democracia #Eleições2024 #TchuTchucaDoPCC #LaMarçal #MarçalMentiroso #MarçalMimizento #Mimizento #Flopou #Cadeira #Cadeirada",2024-09-16T15:24:49Z,2024-09-16T15:24:49Z,0,0,2,0,0,at://did:plc:bvxzvzsqc6724mqq7kisfsts/app.bsky.feed.post/3l4bob5pjni26,at://did:plc:bvxzvzsqc6724mqq7kisfsts/app.bsky.feed.post/3l4bob5pjni26,NA
at://did:plc:66d4myypwtzbuvibzvhskqcj/app.bsky.feed.post/3l4bspivtxj26,beto1berto.bsky.social,Beto,"Não defendo violência gratuita, mas contra o fascismo não há diálogo e o Datena mostrou isso. Lembrem-se das eleições aqui e de Trump nos EUA, e agora surge o LaMarçal em SP.
#Democracia #Eleições2024 #TchuTchucaDoPCC #LaMarçal #MarçalMentiroso #MarçalMimizento #Mimizento #Flopou #Cadeira #Cadeirada",2024-09-16T15:24:19Z,2024-09-16T15:24:19Z,0,0,1,0,0,at://did:plc:77y7ubrpv4u5mfcdw2jt6iej/app.bsky.feed.post/3l4bjhvmj2t2u,at://did:plc:77y7ubrpv4u5mfcdw2jt6iej/app.bsky.feed.post/3l4bjhvmj2t2u,NA
at://did:plc:66d4myypwtzbuvibzvhskqcj/app.bsky.feed.post/3l4bsox2asa2e,beto1berto.bsky.social,Beto,"Não defendo violência gratuita, mas contra o fascismo não há diálogo e o Datena mostrou isso. Lembrem-se das eleições aqui e de Trump nos EUA, e agora surge o LaMarçal em SP.
#Democracia #Eleições2024 #TchuTchucaDoPCC #LaMarçal #MarçalMentiroso #MarçalMimizento #Mimizento #Flopou #Cadeira #Cadeirada",2024-09-16T15:24:00Z,2024-09-16T15:24:00Z,1,0,2,0,0,at://did:plc:5kftanmfdc6hrpkittln7wlu/app.bsky.feed.post/3l4bsmoqpi62t,at://did:plc:5kftanmfdc6hrpkittln7wlu/app.bsky.feed.post/3l4bsmoqpi62t,NA
at://did:plc:hbx5vh5eakcy6l6yffdwon3s/app.bsky.feed.post/3l4bmqv6eaq2y,gabrielmarquespcb.bsky.social,Gabriel Marques PCB,"mais locais e dias de panfletagens! 

#Madureira #ZonaNorte 
#GabrielMarques21333 #DéboraBuonocore21212  #GabrielMarquesEstáComVocês #PoderPopular #PCB102anos #ORioMereceMais #TarcísioMotta50 #TarcísioERenata50 #Eleições2024",2024-09-16T13:37:49Z,2024-09-16T13:37:47Z,0,0,0,0,0,at://did:plc:hbx5vh5eakcy6l6yffdwon3s/app.bsky.feed.post/3l4bmpsggq52i,at://did:plc:hbx5vh5eakcy6l6yffdwon3s/app.bsky.feed.post/3l4bmpsggq52i,NA
at://did:plc:oiytk54p7dapignhy5uopr5b/app.bsky.feed.post/3l4bwrgejvm2y,edcruz.bsky.social,Edcruz,"Aqui se faz, aqui se paga: 
Sujeito dá golpe em banco e recebe golpe com banco!
Sorte que foi uma cadeira,se fosse um banco lamaçal roubava 🤣🤣🤣

#memedodia #Eleições2024 #brasil",2024-09-16T12:36:55Z,2024-09-16T12:36:55Z,10,107,1485,3,0,at://did:plc:sakbixt6zv7eylziieml23pr/app.bsky.feed.post/3l4bt6ygeht24,at://did:plc:sakbixt6zv7eylziieml23pr/app.bsky.feed.post/3l4bt6ygeht24,NA
at://did:plc:o7sjfokj4e4td6ved6zh4bkv/app.bsky.feed.post/3l4bjazl2s423,reidaf1eotilapia.bsky.social,Lelex,"7/7 Dado seu passado e as recentes controvérsias, é crucial que ele seja avaliado cuidadosamente pelos eleitores antes de qualquer decisão nas urnas. #Eleições2024 #SãoPaulo #Política",2024-09-16T12:35:14Z,2024-09-16T12:35:14Z,0,0,0,0,0,at://did:plc:o7sjfokj4e4td6ved6zh4bkv/app.bsky.feed.post/3l4bjalcheo2r,at://did:plc:o7sjfokj4e4td6ved6zh4bkv/app.bsky.feed.post/3l4biuhnoby2m,NA
at://did:plc:66d4myypwtzbuvibzvhskqcj/app.bsky.feed.post/3l4bivm65vq2x,beto1berto.bsky.social,Beto,"Com toda a vênia, já vi pessoas levarem paulada, q nada sofreram. Mimimi p/ o marketing de sua ação contra o Datena e p/ se vitimizar perante o público. Não defendo violência gratuita, mas contra o fascismo não há diálogo e o Datena mostrou isso.
#Democracia #Eleições2024 #LaMarçal #TchuTchucaDoPCC",2024-09-16T12:28:46Z,2024-09-16T12:28:46Z,0,0,2,0,0,at://did:plc:w6ac63ezw6cly47lblsb5jif/app.bsky.feed.post/3l4albhbr462n,at://did:plc:w6ac63ezw6cly47lblsb5jif/app.bsky.feed.post/3l4albhbr462n,NA
at://did:plc:66d4myypwtzbuvibzvhskqcj/app.bsky.feed.post/3l4bivdjv3i2x,beto1berto.bsky.social,Beto,"Com toda a vênia, já vi pessoas levarem paulada, q nada sofreram. Mimimi p/ o marketing de sua ação contra o Datena e p/ se vitimizar perante o público. Não defendo violência gratuita, mas contra o fascismo não há diálogo e o Datena mostrou isso.
#Democracia #Eleições2024 #LaMarçal #TchuTchucaDoPCC",2024-09-16T12:28:37Z,2024-09-16T12:28:37Z,0,0,1,0,0,at://did:plc:6u36j63vlaxr56mpctcbpwmk/app.bsky.feed.post/3l4biuhsamz2r,at://did:plc:is4ft3yhz55ilkrs56q4nwdp/app.bsky.feed.post/3l4bil36m642j,NA
at://did:plc:66d4myypwtzbuvibzvhskqcj/app.bsky.feed.post/3l4biv26wa726,beto1berto.bsky.social,Beto,"Com toda a vênia, já vi pessoas levarem paulada, q nada sofreram. Mimimi p/ o marketing de sua ação contra o Datena e p/ se vitimizar perante o público. Não defendo violência gratuita, mas contra o fascismo não há diálogo e o Datena mostrou isso.
#Democracia #Eleições2024 #LaMarçal #TchuTchucaDoPCC",2024-09-16T12:28:27Z,2024-09-16T12:28:27Z,0,0,2,0,0,at://did:plc:pxbptk7tzl3szbgaxxg36rru/app.bsky.feed.post/3l4ajbz3exp2d,at://did:plc:pxbptk7tzl3szbgaxxg36rru/app.bsky.feed.post/3l4ajbz3exp2d,NA
at://did:plc:66d4myypwtzbuvibzvhskqcj/app.bsky.feed.post/3l4biuarx6y27,beto1berto.bsky.social,Beto,"Com toda a vênia, já vi pessoas levarem paulada, q nada sofreram. Mimimi p/ o marketing de sua ação contra o Datena e p/ se vitimizar perante o público. Não defendo violência gratuita, mas contra o fascismo não há diálogo e o Datena mostrou isso.
#Democracia #Eleições2024 #LaMarçal #TchuTchucaDoPCC",2024-09-16T12:28:00Z,2024-09-16T12:28:00Z,0,0,2,0,0,at://did:plc:dk644jtqur3mvxphdwuawi25/app.bsky.feed.post/3l4agkp76be2p,at://did:plc:dk644jtqur3mvxphdwuawi25/app.bsky.feed.post/3l4agkp76be2p,NA
at://did:plc:nhpqbusdj3634vutkdsfgaxp/app.bsky.feed.post/3l4bfxr6bnp2r,camilavaladaopsol.bsky.social,Camila Valadão,"👉🏾 Quer saber mais sobre nosso plano de governo? Siga o nosso novo perfil @prefeitacamila50 no Instagram e fique por dentro de todo programa de governo!

#CamilaValadãoPrefeita #Eleições2024 #OrçamentoParticipativo #Vote50",2024-09-16T11:36:21Z,2024-09-16T11:36:21Z,0,0,1,0,0,at://did:plc:nhpqbusdj3634vutkdsfgaxp/app.bsky.feed.post/3l4bfvfqsz52m,at://did:plc:nhpqbusdj3634vutkdsfgaxp/app.bsky.feed.post/3l4bfvfqsz52m,NA
at://did:plc:jbsmrbhqbmh342tcldnbqkkh/app.bsky.feed.post/3l4bfjeqd2x25,tarcisosouza.bsky.social,Tarciso Souza,#notasdedomingo #politica #eleições2024 #eleições #blumenau,2024-09-16T11:28:19Z,2024-09-16T11:28:19Z,0,0,0,0,0,at://did:plc:jbsmrbhqbmh342tcldnbqkkh/app.bsky.feed.post/3l4bfj2r7z42y,at://did:plc:jbsmrbhqbmh342tcldnbqkkh/app.bsky.feed.post/3l4bfhfit3d26,NA
at://did:plc:kywhfsbqnonjzyuacrjjgpz2/app.bsky.feed.post/3l4am3emauq2l,ujc-br.bsky.social,União da Juventude Comunista (UJC),"Nas eleições municipais, vote 21! ✌️☝️🚩

🗣️ Pelo Poder Popular rumo ao socialismo! ✊🏾

🌐 Conheça a Plataforma Comunista e os 21 pontos pelo Poder Popular em pcb.org.br

#Eleições #Eleições2024 #PCB #UJC #PartidoComunistaBrasileiro #UniãodaJuventudeComunista",2024-09-16T03:53:06Z,2024-09-16T03:53:06Z,0,0,5,0,0,at://did:plc:kywhfsbqnonjzyuacrjjgpz2/app.bsky.feed.post/3l4alzpakes2a,at://did:plc:kywhfsbqnonjzyuacrjjgpz2/app.bsky.feed.post/3l4akzeh5m42l,NA
at://did:plc:vj3yo5xmkmg65gvpb764lj5h/app.bsky.feed.post/3l4alepl7xs2i,excentricko.bsky.social,Luiz Ricardo,"A CADEIRADA DO DATENA
SE ESTIVESSE NA FAZENDA!

#Eleições2024 #DebateNaCultura",2024-09-16T03:40:25Z,2024-09-16T03:40:25Z,1,1,1,0,0,at://did:plc:6lsyq25ms6iffclh6m2zjgwe/app.bsky.feed.post/3l4al6gvb652g,at://did:plc:6lsyq25ms6iffclh6m2zjgwe/app.bsky.feed.post/3l4ak2ny2ds2u,NA
at://did:plc:tzbh22tdlmrfdmsd4ochfdex/app.bsky.feed.post/3l47xov6nf32c,veronicatendai.bsky.social,Aqualtune,"⭐️🚩 #Eleições2024
⭐️🚩 #TimeDeLulaEJerônimo
⭐️🚩 #Salvador

Tiago Ferreira PT 13400

www.instagram.com/tiagoferreir...",2024-09-15T21:48:13Z,2024-09-15T21:48:13Z,0,1,1,0,0,at://did:plc:tzbh22tdlmrfdmsd4ochfdex/app.bsky.feed.post/3l3xus37jpc2p,at://did:plc:tzbh22tdlmrfdmsd4ochfdex/app.bsky.feed.post/3l3xus37jpc2p,NA
