gm,municipality,party,votes,count
GM0743,Asten,FvD,1.8356961105052707,202
GM0743,Asten,Volt,1.2450018175209014,137
GM0743,Asten,PvdD,0.999636495819702,110
GM0743,Asten,50PLUS,0.7179207560886951,79
GM0743,Asten,JA21,0.6179571065067249,68
GM0743,Asten,BVNL,0.5725190839694656,63
GM0743,Asten,DENK,0.39076699382042895,43
GM0743,Asten,ChristenUnie,0.15448927662668122,17
GM0743,Asten,BIJ1,0.11813885859687386,13
GM0743,Asten,Splinter,0.08178844056706652,9
GM0743,Asten,Samen voor Nederland,0.07270083605961468,8
GM0743,Asten,Nederland met een PLAN,0.05452562704471102,6
GM0743,Asten,PartijvdSport,0.04543802253725917,5
GM0743,Asten,Piratenpartij - De Groenen,0.03635041802980734,4
GM0743,Asten,SGP,0.03635041802980734,4
GM0743,Asten,LP (Libertaire Partij),0.02726281352235551,3
GM0743,Asten,LEF - Voor de Nieuwe Generatie,0.00908760450745183,1
GM0744,Baarle-Nassau,PVV,30.47200370198982,1317
GM0744,Baarle-Nassau,VVD,16.381304951411384,708
GM0744,Baarle-Nassau,BBB,15.039333641832489,650
GM0744,Baarle-Nassau,NSC,11.522443313280888,498
GM0744,Baarle-Nassau,PvdA/GL,8.028690421101341,347
GM0744,Baarle-Nassau,CDA,4.164738546968995,180
GM0744,Baarle-Nassau,D66,3.3086534012031468,143
GM0744,Baarle-Nassau,SP,3.1698287829708467,137
GM0744,Baarle-Nassau,FvD,2.105506709856548,91
GM0744,Baarle-Nassau,PvdD,1.6658954187875985,72
GM0744,Baarle-Nassau,JA21,0.8560851457658493,37
GM0744,Baarle-Nassau,Volt,0.8560851457658493,37
GM0744,Baarle-Nassau,50PLUS,0.8098102730217491,35
GM0744,Baarle-Nassau,BVNL,0.6247107820453494,27
GM0744,Baarle-Nassau,ChristenUnie,0.34706154558074964,15
GM0744,Baarle-Nassau,DENK,0.2082369273484498,9
GM0744,Baarle-Nassau,Splinter,0.11568718186024989,5
GM0744,Baarle-Nassau,BIJ1,0.09254974548819991,4
GM0744,Baarle-Nassau,Nederland met een PLAN,0.09254974548819991,4
GM0744,Baarle-Nassau,LEF - Voor de Nieuwe Generatie,0.04627487274409996,2
GM0744,Baarle-Nassau,SGP,0.04627487274409996,2
GM0744,Baarle-Nassau,LP (Libertaire Partij),0.02313743637204998,1
GM0744,Baarle-Nassau,Piratenpartij - De Groenen,0.02313743637204998,1
GM0308,Baarn,VVD,21.417515800335355,3321
GM0308,Baarn,PvdA/GL,17.741519411840578,2751
GM0308,Baarn,PVV,16.825744872952406,2609
GM0308,Baarn,NSC,11.60840964787824,1800
GM0308,Baarn,D66,9.035212175931898,1401
GM0308,Baarn,CDA,3.437379079066168,533
GM0308,Baarn,PvdD,2.8247130143170383,438
GM0308,Baarn,BBB,2.6699342190119952,414
GM0308,Baarn,SP,2.6570359860699084,412
GM0308,Baarn,FvD,2.095962853089127,325
GM0308,Baarn,Volt,2.0250225719076487,314
GM0308,Baarn,ChristenUnie,2.0185734554366053,313
GM0308,Baarn,DENK,1.61872823423191,251
GM0308,Baarn,SGP,0.9996130530117374,155
GM0308,Baarn,50PLUS,0.9093254224171288,141
GM0308,Baarn,JA21,0.8254869082935637,128
GM0308,Baarn,BVNL,0.5352766670966078,83
GM0308,Baarn,Splinter,0.20637172707339096,32
GM0308,Baarn,BIJ1,0.18702437766026056,29
GM0308,Baarn,Piratenpartij - De Groenen,0.08383851412356508,13
GM0308,Baarn,LEF - Voor de Nieuwe Generatie,0.07094028118147813,11
GM0308,Baarn,LP (Libertaire Partij),0.0580420482393912,9
GM0308,Baarn,PartijvdSport,0.05159293176834773,8
GM0308,Baarn,Politieke Partij voor Basisinkomen,0.0386946988262608,6
GM0308,Baarn,Samen voor Nederland,0.0386946988262608,6
GM0308,Baarn,Nederland met een PLAN,0.0193473494131304,3
GM0489,Barendrecht,PVV,27.569997956264057,8094
GM0489,Barendrecht,VVD,17.51822331221473,5143
GM0489,Barendrecht,NSC,12.756318550309969,3745
GM0489,Barendrecht,PvdA/GL,10.113086722528784,2969
GM0489,Barendrecht,D66,5.303494788473329,1557
GM0489,Barendrecht,DENK,4.2407520948293485,1245
GM0489,Barendrecht,CDA,4.223720961918387,1240
GM0489,Barendrecht,SGP,4.032972273315621,1184
GM0489,Barendrecht,SP,2.56148238980857,752
GM0489,Barendrecht,FvD,2.476326725253764,727
GM0489,Barendrecht,ChristenUnie,2.1084542543770013,619
GM0489,Barendrecht,BBB,1.7269568771714694,507
GM0489,Barendrecht,PvdD,1.5157708290755505,445
GM0489,Barendrecht,Volt,1.059336467061789,311
GM0489,Barendrecht,JA21,0.9707745759247904,285
GM0489,Barendrecht,BVNL,0.5075277607466449,149
GM0489,Barendrecht,50PLUS,0.4870904012534914,143
GM0489,Barendrecht,BIJ1,0.3780911506233395,111
GM0489,Barendrecht,Splinter,0.13284283670549765,39
GM0489,Barendrecht,Nederland met een PLAN,0.1158117037945364,34
GM0489,Barendrecht,PartijvdSport,0.0647183050616527,19
GM0489,Barendrecht,Piratenpartij - De Groenen,0.05449962531507595,16
GM0489,Barendrecht,LEF - Voor de Nieuwe Generatie,0.03406226582192247,10
GM0489,Barendrecht,LP (Libertaire Partij),0.02724981265753797,8
GM0489,Barendrecht,Samen voor Nederland,0.02043735949315348,6
GM0203,Barneveld,SGP,23.692660550458715,9297
GM0203,Barneveld,PVV,20.471457696228335,8033
GM0203,Barneveld,VVD,11.551987767584098,4533
GM0203,Barneveld,NSC,10.711009174311927,4203
GM0203,Barneveld,BBB,7.380224260958205,2896
GM0203,Barneveld,ChristenUnie,7.135575942915392,2800
GM0203,Barneveld,CDA,5.259938837920489,2064
GM0203,Barneveld,PvdA/GL,4.329765545361876,1699
GM0203,Barneveld,FvD,2.1788990825688073,855
GM0203,Barneveld,D66,2.1126401630988787,829
GM0203,Barneveld,SP,1.1162079510703364,438
GM0203,Barneveld,DENK,1.0728848114169214,421
GM0203,Barneveld,PvdD,0.8103975535168195,318
GM0203,Barneveld,JA21,0.6880733944954129,270
GM0203,Barneveld,Volt,0.5326197757390418,209
GM0203,Barneveld,BVNL,0.445973496432212,175
GM0203,Barneveld,50PLUS,0.26503567787971455,104
GM0203,Barneveld,Splinter,0.06116207951070336,24
GM0203,Barneveld,BIJ1,0.05606523955147808,22
GM0203,Barneveld,Samen voor Nederland,0.04332313965341488,17
GM0203,Barneveld,LEF - Voor de Nieuwe Generatie,0.02293577981651376,9
GM0203,Barneveld,Piratenpartij - De Groenen,0.02293577981651376,9
GM0203,Barneveld,LP (Libertaire Partij),0.02038735983690112,8
GM0203,Barneveld,Nederland met een PLAN,0.01783893985728848,7
GM0888,Beek,PVV,31.706124046174917,3241
GM0888,Beek,VVD,15.17315593817257,1551
GM0888,Beek,NSC,14.928585404030525,1526
GM0888,Beek,PvdA/GL,12.65897084719233,1294
GM0888,Beek,CDA,6.808843670514577,696
GM0888,Beek,D66,5.312072001565252,543
GM0888,Beek,BBB,3.159851301115242,323
GM0888,Beek,SP,3.003326159264332,307
GM0888,Beek,FvD,1.7315593817256898,177
GM0888,Beek,PvdD,1.57503423987478,161
GM0888,Beek,Volt,0.8511054588143221,87
GM0888,Beek,BVNL,0.6652318528663667,68
GM0888,Beek,DENK,0.5478379964781843,56
GM0888,Beek,JA21,0.5184895323811387,53
GM0888,Beek,50PLUS,0.4793582469184113,49
GM0888,Beek,ChristenUnie,0.3423987477988652,35
GM0888,Beek,Splinter,0.13695949911954608,14
GM0888,Beek,PartijvdSport,0.08804539229113677,9
GM0888,Beek,BIJ1,0.05869692819409117,6
GM0888,Beek,Piratenpartij - De Groenen,0.05869692819409117,6
GM0888,Beek,SGP,0.05869692819409117,6
GM0888,Beek,LEF - Voor de Nieuwe Generatie,0.04891410682840931,5
GM0888,Beek,Samen voor Nederland,0.03913128546272745,4
GM0888,Beek,Nederland met een PLAN,0.02934846409704558,3
GM0888,Beek,LP (Libertaire Partij),0.01956564273136372,2
GM1954,Beekdaelen,PVV,32.95007432018886,7537
GM1954,Beekdaelen,NSC,16.19742939582058,3705
GM1954,Beekdaelen,PvdA/GL,13.692401853632946,3132
GM1954,Beekdaelen,VVD,13.530646148465506,3095
GM1954,Beekdaelen,BBB,5.023170411821281,1149
GM1954,Beekdaelen,D66,4.266853195768121,976
GM1954,Beekdaelen,CDA,3.606715047652356,825
GM1954,Beekdaelen,SP,3.239485879164117,741
GM1954,Beekdaelen,FvD,2.16840080440675,496
GM1954,Beekdaelen,PvdD,1.6743901372737606,383
GM1954,Beekdaelen,Volt,0.7781760951298418,178
GM1954,Beekdaelen,BVNL,0.6076768383317304,139
GM1954,Beekdaelen,JA21,0.6076768383317304,139
GM1954,Beekdaelen,50PLUS,0.4065751508262656,93
GM1954,Beekdaelen,ChristenUnie,0.31039608288886944,71
GM1954,Beekdaelen,DENK,0.31039608288886944,71
GM1954,Beekdaelen,SGP,0.1355250502754219,31
GM1954,Beekdaelen,Piratenpartij - De Groenen,0.09617906793739615,22
GM1954,Beekdaelen,BIJ1,0.08743551630672379,20
GM1954,Beekdaelen,PartijvdSport,0.07432018886071523,17
GM1954,Beekdaelen,Samen voor Nederland,0.07432018886071523,17
GM1954,Beekdaelen,Splinter,0.06557663723004284,15
GM1954,Beekdaelen,LEF - Voor de Nieuwe Generatie,0.0393459823380257,9
GM1954,Beekdaelen,LP (Libertaire Partij),0.03497420652268952,8
GM1954,Beekdaelen,Nederland met een PLAN,0.02185887907668094,5
GM0889,Beesel,PVV,36.540833950160376,2962
GM0889,Beesel,NSC,13.989637305699482,1134
GM0889,Beesel,VVD,13.656550703182829,1107
GM0889,Beesel,PvdA/GL,11.176905995558846,906
GM0889,Beesel,BBB,4.7495682210708114,385
GM0889,Beesel,CDA,4.145077720207254,336
GM0889,Beesel,D66,4.021712311867752,326
GM0889,Beesel,SP,3.540587219343696,287
GM0889,Beesel,FvD,1.912163829262275,155
GM0889,Beesel,DENK,1.3570194917345175,110
GM0889,Beesel,PvdD,1.3446829509005676,109
GM0889,Beesel,Volt,0.9005674808783617,73
GM0889,Beesel,50PLUS,0.7772020725388601,63
GM0889,Beesel,JA21,0.6291635825314582,51
GM0889,Beesel,BVNL,0.5304712558598569,43
GM0889,Beesel,ChristenUnie,0.1480384900074019,12
GM0889,Beesel,SGP,0.13570194917345177,11
GM0889,Beesel,PartijvdSport,0.11102886750555144,9
GM0889,Beesel,Splinter,0.11102886750555144,9
GM0889,Beesel,Nederland met een PLAN,0.07401924500370095,6
GM0889,Beesel,BIJ1,0.04934616333580063,4
GM0889,Beesel,Piratenpartij - De Groenen,0.04934616333580063,4
GM0889,Beesel,LEF - Voor de Nieuwe Generatie,0.02467308166790031,2
GM0889,Beesel,Samen voor Nederland,0.02467308166790031,2
GM1945,Berg en Dal,PVV,27.7250478825282,6514
GM1945,Berg en Dal,PvdA/GL,17.731432219621198,4166
GM1945,Berg en Dal,VVD,14.679719089167907,3449
GM1945,Berg en Dal,NSC,12.947435624600978,3042
GM1945,Berg en Dal,D66,7.180251117258991,1687
GM1945,Berg en Dal,BBB,4.0689508406043835,956
GM1945,Berg en Dal,SP,3.8135773568844433,896
GM1945,Berg en Dal,CDA,3.209193445413918,754
GM1945,Berg en Dal,PvdD,2.9367950627793147,690
GM1945,Berg en Dal,FvD,1.5577782506916364,366
GM1945,Berg en Dal,Volt,1.383273036816344,325
GM1945,Berg en Dal,JA21,0.625665035113854,147
GM1945,Berg en Dal,50PLUS,0.47244094488188976,111
GM1945,Berg en Dal,ChristenUnie,0.40008512449457334,94
GM1945,Berg en Dal,DENK,0.3319855288359225,78
GM1945,Berg en Dal,BVNL,0.29793573100659715,70
GM1945,Berg en Dal,BIJ1,0.2426048095339434,57
GM1945,Berg en Dal,Splinter,0.08938071930197915,21
GM1945,Berg en Dal,Piratenpartij - De Groenen,0.07235582038731644,17
GM1945,Berg en Dal,SGP,0.07235582038731644,17
GM1945,Berg en Dal,Samen voor Nederland,0.04256224728665674,10
GM1945,Berg en Dal,LEF - Voor de Nieuwe Generatie,0.03830602255799106,9
GM1945,Berg en Dal,Nederland met een PLAN,0.03404979782932539,8
GM1945,Berg en Dal,PartijvdSport,0.02979357310065971,7
GM1945,Berg en Dal,LP (Libertaire Partij),0.01702489891466269,4
GM1724,Bergeijk,PVV,27.096310493531384,3393
GM1724,Bergeijk,VVD,19.05446414310813,2386
GM1724,Bergeijk,NSC,14.622264813927488,1831
GM1724,Bergeijk,BBB,8.872384603098546,1111
GM1724,Bergeijk,PvdA/GL,8.744609487302348,1095
GM1724,Bergeijk,CDA,7.059575147739977,884
GM1724,Bergeijk,D66,4.336367992333493,543
GM1724,Bergeijk,SP,3.0506308896342436,382
GM1724,Bergeijk,FvD,1.6211467816642708,203
GM1724,Bergeijk,Volt,1.301708992173774,163
GM1724,Bergeijk,PvdD,1.2937230474365118,162
GM1724,Bergeijk,JA21,0.8544960868870787,107
GM1724,Bergeijk,BVNL,0.590959910557419,74
GM1724,Bergeijk,50PLUS,0.5590161316083693,70
GM1724,Bergeijk,ChristenUnie,0.23159239738061013,29
GM1724,Bergeijk,Splinter,0.1437470052707235,18
GM1724,Bergeijk,SGP,0.11978917105893629,15
GM1724,Bergeijk,DENK,0.07985944737262418,10
GM1724,Bergeijk,Piratenpartij - De Groenen,0.07985944737262418,10
GM1724,Bergeijk,PartijvdSport,0.07187350263536176,9
GM1724,Bergeijk,BIJ1,0.06388755789809934,8
GM1724,Bergeijk,Nederland met een PLAN,0.05590161316083692,7
GM1724,Bergeijk,LEF - Voor de Nieuwe Generatie,0.03194377894904967,4
GM1724,Bergeijk,LP (Libertaire Partij),0.03194377894904967,4
GM1724,Bergeijk,Samen voor Nederland,0.02395783421178725,3
GM1724,Bergeijk,Politieke Partij voor Basisinkomen,0.00798594473726241,1
GM0893,Bergen (L.),PVV,35.57355252024659,2943
GM0893,Bergen (L.),NSC,14.940166807687657,1236
GM0893,Bergen (L.),VVD,13.767677988637736,1139
GM0893,Bergen (L.),PvdA/GL,8.944760062855071,740
GM0893,Bergen (L.),BBB,8.642572222893751,715
GM0893,Bergen (L.),CDA,4.121842137072404,341
GM0893,Bergen (L.),SP,3.771304242717273,312
GM0893,Bergen (L.),D66,3.4570288891575007,286
GM0893,Bergen (L.),FvD,1.921914662153995,159
GM0893,Bergen (L.),PvdD,1.5351142270035054,127
GM0893,Bergen (L.),JA21,0.6527257343164511,54
GM0893,Bergen (L.),BVNL,0.6164631935210927,51
GM0893,Bergen (L.),Volt,0.5681131391272816,47
GM0893,Bergen (L.),50PLUS,0.5439381119303759,45
GM0893,Bergen (L.),ChristenUnie,0.30218783996132,25
GM0893,Bergen (L.),DENK,0.24175027196905596,20
GM0893,Bergen (L.),Splinter,0.08461259518916958,7
GM0893,Bergen (L.),BIJ1,0.06043756799226399,5
GM0893,Bergen (L.),SGP,0.06043756799226399,5
GM0893,Bergen (L.),Samen voor Nederland,0.04835005439381119,4
GM0893,Bergen (L.),LEF - Voor de Nieuwe Generatie,0.03626254079535839,3
GM0893,Bergen (L.),LP (Libertaire Partij),0.03626254079535839,3
GM0893,Bergen (L.),PartijvdSport,0.03626254079535839,3
GM0893,Bergen (L.),Nederland met een PLAN,0.02417502719690559,2
GM0893,Bergen (L.),Piratenpartij - De Groenen,0.01208751359845279,1
GM0373,Bergen (NH.),VVD,21.036394311882383,4364
GM0373,Bergen (NH.),PVV,20.578452639190168,4269
GM0373,Bergen (NH.),PvdA/GL,17.618703302000483,3655
GM0373,Bergen (NH.),NSC,11.279826464208242,2340
GM0373,Bergen (NH.),D66,7.900698963605689,1639
GM0373,Bergen (NH.),BBB,3.86117136659436,801
GM0373,Bergen (NH.),PvdD,3.5912268016389493,745
GM0373,Bergen (NH.),CDA,3.0899011810074715,641
GM0373,Bergen (NH.),SP,2.8729814413111594,596
GM0373,Bergen (NH.),FvD,2.516268980477223,522
GM0373,Bergen (NH.),Volt,2.034225114485418,422
GM0373,Bergen (NH.),JA21,0.8773198361050856,182
GM0373,Bergen (NH.),BVNL,0.7471679922872981,155
GM0373,Bergen (NH.),ChristenUnie,0.5109664979513135,106
GM0373,Bergen (NH.),50PLUS,0.4290190407327067,89
GM0373,Bergen (NH.),DENK,0.2506628103157387,52
GM0373,Bergen (NH.),BIJ1,0.1638949144372138,34
GM0373,Bergen (NH.),Splinter,0.13497228247770546,28
GM0373,Bergen (NH.),SGP,0.11087008917811522,23
GM0373,Bergen (NH.),Piratenpartij - De Groenen,0.10122921185827911,21
GM0373,Bergen (NH.),LEF - Voor de Nieuwe Generatie,0.0819474572186069,17
GM0373,Bergen (NH.),Samen voor Nederland,0.06748614123885273,14
GM0373,Bergen (NH.),Nederland met een PLAN,0.05302482525909857,11
GM0373,Bergen (NH.),PartijvdSport,0.04820438659918052,10
GM0373,Bergen (NH.),LP (Libertaire Partij),0.04338394793926247,9
GM0748,Bergen op Zoom,PVV,30.032829940906108,11435
GM0748,Bergen op Zoom,VVD,18.497701904136573,7043
GM0748,Bergen op Zoom,NSC,12.309914642153643,4687
GM0748,Bergen op Zoom,PvdA/GL,11.196323046618517,4263
GM0748,Bergen op Zoom,D66,5.725541694024951,2180
GM0748,Bergen op Zoom,DENK,4.635587655942219,1765
GM0748,Bergen op Zoom,SP,3.818778726198293,1454
GM0748,Bergen op Zoom,BBB,2.896913985554826,1103
GM0748,Bergen op Zoom,CDA,2.80236375574524,1067
GM0748,Bergen op Zoom,FvD,2.056467498358503,783
GM0748,Bergen op Zoom,PvdD,1.6835193696651345,641
GM0748,Bergen op Zoom,Volt,1.0847012475377544,413
GM0748,Bergen op Zoom,JA21,0.7590282337491793,289
GM0748,Bergen op Zoom,50PLUS,0.6618516086671045,252
GM0748,Bergen op Zoom,ChristenUnie,0.567301378857518,216
GM0748,Bergen op Zoom,BVNL,0.4701247537754432,179
GM0748,Bergen op Zoom,BIJ1,0.1943532501641497,74
GM0748,Bergen op Zoom,SGP,0.17859487852921865,68
GM0748,Bergen op Zoom,Splinter,0.12606697307944847,48
GM0748,Bergen op Zoom,Piratenpartij - De Groenen,0.0840446487196323,32
GM0748,Bergen op Zoom,Nederland met een PLAN,0.04727511490479317,18
GM0748,Bergen op Zoom,PartijvdSport,0.04464871963230466,17
GM0748,Bergen op Zoom,Samen voor Nederland,0.04464871963230466,17
GM0748,Bergen op Zoom,LP (Libertaire Partij),0.03676953381483913,14
GM0748,Bergen op Zoom,LEF - Voor de Nieuwe Generatie,0.0288903479973736,11
GM0748,Bergen op Zoom,Politieke Partij voor Basisinkomen,0.01575837163493106,6
GM1859,Berkelland,PVV,21.242033011930054,6499
GM1859,Berkelland,NSC,20.85308056872038,6380
GM1859,Berkelland,BBB,17.535545023696685,5365
GM1859,Berkelland,VVD,12.53145938878902,3834
GM1859,Berkelland,PvdA/GL,10.31214250694558,3155
GM1859,Berkelland,D66,3.9516260826932506,1209
GM1859,Berkelland,CDA,3.598627226671024,1101
GM1859,Berkelland,SP,2.902435038404968,888
GM1859,Berkelland,FvD,1.8467069782644223,565
GM1859,Berkelland,PvdD,1.2910606308220298,395
GM1859,Berkelland,Volt,1.0001634253963063,306
GM1859,Berkelland,ChristenUnie,0.6994606961921883,214
GM1859,Berkelland,JA21,0.5589148553685243,171
GM1859,Berkelland,BVNL,0.5523778395162608,169
GM1859,Berkelland,50PLUS,0.3464618401699624,106
GM1859,Berkelland,DENK,0.30070272920411834,92
GM1859,Berkelland,SGP,0.1242033011930054,38
GM1859,Berkelland,Splinter,0.09151822193168818,28
GM1859,Berkelland,BIJ1,0.06210165059650269,19
GM1859,Berkelland,Samen voor Nederland,0.05229612681810754,16
GM1859,Berkelland,Piratenpartij - De Groenen,0.04902761889197581,15
GM1859,Berkelland,LP (Libertaire Partij),0.03922209511358065,12
GM1859,Berkelland,LEF - Voor de Nieuwe Generatie,0.03268507926131721,10
GM1859,Berkelland,Nederland met een PLAN,0.02614806340905377,8
GM1721,Bernheze,PVV,27.954853710521217,5771
GM1721,Bernheze,VVD,19.182329006006587,3960
GM1721,Bernheze,NSC,12.93838403410192,2671
GM1721,Bernheze,PvdA/GL,9.566944390621972,1975
GM1721,Bernheze,BBB,6.704127107149777,1384
GM1721,Bernheze,D66,5.99689982561519,1238
GM1721,Bernheze,SP,5.832203061422205,1204
GM1721,Bernheze,CDA,5.255764386746755,1085
GM1721,Bernheze,FvD,1.322418136020151,273
GM1721,Bernheze,PvdD,1.0317767874442936,213
GM1721,Bernheze,Volt,0.9881805851579152,204
GM1721,Bernheze,JA21,0.8283278434411935,171
GM1721,Bernheze,50PLUS,0.6636310792482076,137
GM1721,Bernheze,BVNL,0.5425305173416005,112
GM1721,Bernheze,DENK,0.4214299554349932,87
GM1721,Bernheze,ChristenUnie,0.2276690563844216,47
GM1721,Bernheze,Splinter,0.1404766518116644,29
GM1721,Bernheze,BIJ1,0.09203642704902153,19
GM1721,Bernheze,Nederland met een PLAN,0.07750435962022863,16
GM1721,Bernheze,SGP,0.06781631466770006,14
GM1721,Bernheze,LP (Libertaire Partij),0.04359620228637861,9
GM1721,Bernheze,PartijvdSport,0.04359620228637861,9
GM1721,Bernheze,Piratenpartij - De Groenen,0.03875217981011431,8
GM1721,Bernheze,Samen voor Nederland,0.02422011238132145,5
GM1721,Bernheze,Politieke Partij voor Basisinkomen,0.00968804495252857,2
GM1721,Bernheze,LEF - Voor de Nieuwe Generatie,0.00484402247626428,1
GM0753,Best,PVV,25.80765540036251,4841
GM0753,Best,VVD,20.9350677044461,3927
GM0753,Best,NSC,14.313892739097986,2685
GM0753,Best,PvdA/GL,10.76873867150016,2020
GM0753,Best,D66,7.308881543874614,1371
GM0753,Best,SP,3.8543554749973343,723
GM0753,Best,BBB,3.614457831325301,678
GM0753,Best,CDA,3.182642072715641,597
GM0753,Best,FvD,1.6739524469559657,314
GM0753,Best,DENK,1.6099797419767568,302
GM0753,Best,Volt,1.5300138607527456,287
GM0753,Best,PvdD,1.41806162703913,266
GM0753,Best,ChristenUnie,1.354088922059921,254
GM0753,Best,JA21,0.6770444610299605,127
GM0753,Best,50PLUS,0.6237338735472865,117
GM0753,Best,BVNL,0.47979528734406657,90
GM0753,Best,SGP,0.22390446742723108,42
GM0753,Best,BIJ1,0.16526282119628957,31
GM0753,Best,Splinter,0.12261435121015034,23
GM0753,Best,LEF - Voor de Nieuwe Generatie,0.0906279987205459,17
GM0753,Best,Nederland met een PLAN,0.06397270497920887,12
GM0753,Best,Piratenpartij - De Groenen,0.05864164623094146,11
GM0753,Best,Samen voor Nederland,0.05864164623094146,11
GM0753,Best,PartijvdSport,0.04264846998613925,8
GM0753,Best,LP (Libertaire Partij),0.01066211749653481,2
GM0753,Best,Politieke Partij voor Basisinkomen,0.01066211749653481,2
GM0209,Beuningen,PVV,28.247037534294556,4839
GM0209,Beuningen,VVD,19.893759850563303,3408
GM0209,Beuningen,NSC,14.149786935964045,2424
GM0209,Beuningen,PvdA/GL,13.431790321639134,2301
GM0209,Beuningen,D66,6.730488587939992,1153
GM0209,Beuningen,BBB,3.80012842215866,651
GM0209,Beuningen,SP,3.72424260113245,638
GM0209,Beuningen,CDA,2.5217442064094335,432
GM0209,Beuningen,FvD,1.6403012083357655,281
GM0209,Beuningen,PvdD,1.441830599497986,247
GM0209,Beuningen,Volt,1.1616367987858267,199
GM0209,Beuningen,JA21,0.6771350183877182,116
GM0209,Beuningen,50PLUS,0.6012491973615084,103
GM0209,Beuningen,DENK,0.48450178039810865,83
GM0209,Beuningen,ChristenUnie,0.47866440954993866,82
GM0209,Beuningen,BVNL,0.4261280719164089,73
GM0209,Beuningen,SGP,0.16344638374875955,28
GM0209,Beuningen,BIJ1,0.11674741696339969,20
GM0209,Beuningen,Splinter,0.08756056272254976,15
GM0209,Beuningen,Piratenpartij - De Groenen,0.08172319187437978,14
GM0209,Beuningen,Nederland met een PLAN,0.04086159593718989,7
GM0209,Beuningen,LP (Libertaire Partij),0.0350242250890199,6
GM0209,Beuningen,Samen voor Nederland,0.02918685424084992,5
GM0209,Beuningen,LEF - Voor de Nieuwe Generatie,0.01751211254450995,3
GM0209,Beuningen,PartijvdSport,0.01751211254450995,3
GM0375,Beverwijk,PVV,30.055948302034093,6930
GM0375,Beverwijk,VVD,15.344580821442513,3538
GM0375,Beverwijk,PvdA/GL,13.310491390900811,3069
GM0375,Beverwijk,NSC,11.180986251463764,2578
GM0375,Beverwijk,D66,5.568807737346576,1284
GM0375,Beverwijk,SP,4.280695667259401,987
GM0375,Beverwijk,DENK,3.903369909355076,900
GM0375,Beverwijk,FvD,3.274493646181203,755
GM0375,Beverwijk,BBB,3.2528082577958974,750
GM0375,Beverwijk,CDA,2.272628702780067,524
GM0375,Beverwijk,PvdD,2.2422691590406387,517
GM0375,Beverwijk,Volt,1.2534154486706857,289
GM0375,Beverwijk,JA21,0.949820011276402,219
GM0375,Beverwijk,50PLUS,0.8370559916728108,193
GM0375,Beverwijk,BVNL,0.6462245738821182,149
GM0375,Beverwijk,ChristenUnie,0.5985167194344451,138
